region,date,type,iso_alpha
Afghanistan,1/23/20,0,AFG
Afghanistan,2/2/20,0,AFG
Afghanistan,2/23/20,0,AFG
Afghanistan,2/25/20,0,AFG
Afghanistan,2/27/20,0,AFG
Afghanistan,3/10/20,0,AFG
Afghanistan,3/11/20,0,AFG
Afghanistan,3/12/20,0,AFG
Afghanistan,3/13/20,0,AFG
Afghanistan,3/14/20,0,AFG
Afghanistan,3/15/20,0,AFG
Afghanistan,3/16/20,0,AFG
Afghanistan,3/17/20,0,AFG
Afghanistan,3/18/20,0,AFG
Afghanistan,3/19/20,0,AFG
Afghanistan,3/2/20,0,AFG
Afghanistan,3/20/20,0,AFG
Afghanistan,3/21/20,0,AFG
Afghanistan,3/22/20,0,AFG
Afghanistan,3/23/20,0,AFG
Afghanistan,3/24/20,1,AFG
Afghanistan,3/25/20,1,AFG
Afghanistan,3/26/20,1,AFG
Afghanistan,3/27/20,1,AFG
Afghanistan,3/28/20,1,AFG
Afghanistan,3/29/20,1,AFG
Afghanistan,3/30/20,1,AFG
Afghanistan,3/5/20,1,AFG
Afghanistan,3/6/20,1,AFG
Afghanistan,3/8/20,1,AFG
Afghanistan,3/9/20,1,AFG
Afghanistan,4/2/20,1,AFG
Albania,1/23/20,0,ALB
Albania,2/2/20,0,ALB
Albania,2/23/20,0,ALB
Albania,2/25/20,0,ALB
Albania,2/27/20,0,ALB
Albania,3/10/20,0,ALB
Albania,3/11/20,0,ALB
Albania,3/12/20,0,ALB
Albania,3/13/20,0,ALB
Albania,3/14/20,0,ALB
Albania,3/15/20,0,ALB
Albania,3/16/20,0,ALB
Albania,3/17/20,0,ALB
Albania,3/18/20,0,ALB
Albania,3/19/20,0,ALB
Albania,3/2/20,0,ALB
Albania,3/20/20,0,ALB
Albania,3/21/20,0,ALB
Albania,3/22/20,0,ALB
Albania,3/23/20,0,ALB
Albania,3/24/20,0,ALB
Albania,3/25/20,0,ALB
Albania,3/26/20,0,ALB
Albania,3/27/20,0,ALB
Albania,3/28/20,0,ALB
Albania,3/29/20,0,ALB
Albania,3/30/20,0,ALB
Albania,3/5/20,0,ALB
Albania,3/6/20,0,ALB
Albania,3/8/20,1,ALB
Albania,3/9/20,1,ALB
Albania,4/2/20,1,ALB
Algeria,1/23/20,0,DZA
Algeria,2/2/20,0,DZA
Algeria,2/23/20,0,DZA
Algeria,2/25/20,0,DZA
Algeria,2/27/20,0,DZA
Algeria,3/10/20,0,DZA
Algeria,3/11/20,0,DZA
Algeria,3/12/20,0,DZA
Algeria,3/13/20,0,DZA
Algeria,3/14/20,0,DZA
Algeria,3/15/20,0,DZA
Algeria,3/16/20,0,DZA
Algeria,3/17/20,0,DZA
Algeria,3/18/20,0,DZA
Algeria,3/19/20,0,DZA
Algeria,3/2/20,0,DZA
Algeria,3/20/20,0,DZA
Algeria,3/21/20,0,DZA
Algeria,3/22/20,0,DZA
Algeria,3/23/20,0,DZA
Algeria,3/24/20,1,DZA
Algeria,3/25/20,1,DZA
Algeria,3/26/20,1,DZA
Algeria,3/27/20,1,DZA
Algeria,3/28/20,1,DZA
Algeria,3/29/20,1,DZA
Algeria,3/30/20,1,DZA
Algeria,3/5/20,1,DZA
Algeria,3/6/20,1,DZA
Algeria,3/8/20,1,DZA
Algeria,3/9/20,1,DZA
Algeria,4/2/20,1,DZA
Andorra,1/23/20,0,AND
Andorra,2/2/20,0,AND
Andorra,2/23/20,0,AND
Andorra,2/25/20,0,AND
Andorra,2/27/20,0,AND
Andorra,3/10/20,0,AND
Andorra,3/11/20,0,AND
Andorra,3/12/20,0,AND
Andorra,3/13/20,0,AND
Andorra,3/14/20,0,AND
Andorra,3/15/20,0,AND
Andorra,3/16/20,1,AND
Andorra,3/17/20,1,AND
Andorra,3/18/20,1,AND
Andorra,3/19/20,1,AND
Andorra,3/2/20,1,AND
Andorra,3/20/20,1,AND
Andorra,3/21/20,1,AND
Andorra,3/22/20,1,AND
Andorra,3/23/20,1,AND
Andorra,3/24/20,1,AND
Andorra,3/25/20,1,AND
Andorra,3/26/20,1,AND
Andorra,3/27/20,1,AND
Andorra,3/28/20,1,AND
Andorra,3/29/20,1,AND
Andorra,3/30/20,1,AND
Andorra,3/5/20,1,AND
Andorra,3/6/20,1,AND
Andorra,3/8/20,1,AND
Andorra,3/9/20,1,AND
Andorra,4/2/20,1,AND
Angola,1/23/20,0,AGO
Angola,2/2/20,0,AGO
Angola,2/23/20,0,AGO
Angola,2/25/20,0,AGO
Angola,2/27/20,0,AGO
Angola,3/10/20,0,AGO
Angola,3/11/20,0,AGO
Angola,3/12/20,0,AGO
Angola,3/13/20,0,AGO
Angola,3/14/20,0,AGO
Angola,3/15/20,0,AGO
Angola,3/16/20,0,AGO
Angola,3/17/20,0,AGO
Angola,3/18/20,0,AGO
Angola,3/19/20,0,AGO
Angola,3/2/20,0,AGO
Angola,3/20/20,0,AGO
Angola,3/21/20,0,AGO
Angola,3/22/20,0,AGO
Angola,3/23/20,0,AGO
Angola,3/24/20,1,AGO
Angola,3/25/20,1,AGO
Angola,3/26/20,1,AGO
Angola,3/27/20,1,AGO
Angola,3/28/20,1,AGO
Angola,3/29/20,1,AGO
Angola,3/30/20,1,AGO
Angola,3/5/20,1,AGO
Angola,3/6/20,1,AGO
Angola,3/8/20,1,AGO
Angola,3/9/20,1,AGO
Angola,4/2/20,1,AGO
Argentina,1/23/20,0,ARG
Argentina,2/2/20,0,ARG
Argentina,2/23/20,0,ARG
Argentina,2/25/20,0,ARG
Argentina,2/27/20,0,ARG
Argentina,3/10/20,0,ARG
Argentina,3/11/20,0,ARG
Argentina,3/12/20,0,ARG
Argentina,3/13/20,0,ARG
Argentina,3/14/20,0,ARG
Argentina,3/15/20,0,ARG
Argentina,3/16/20,0,ARG
Argentina,3/17/20,0,ARG
Argentina,3/18/20,0,ARG
Argentina,3/19/20,0,ARG
Argentina,3/2/20,0,ARG
Argentina,3/20/20,1,ARG
Argentina,3/21/20,1,ARG
Argentina,3/22/20,1,ARG
Argentina,3/23/20,1,ARG
Argentina,3/24/20,1,ARG
Argentina,3/25/20,1,ARG
Argentina,3/26/20,1,ARG
Argentina,3/27/20,1,ARG
Argentina,3/28/20,1,ARG
Argentina,3/29/20,1,ARG
Argentina,3/30/20,1,ARG
Argentina,3/5/20,1,ARG
Argentina,3/6/20,1,ARG
Argentina,3/8/20,1,ARG
Argentina,3/9/20,1,ARG
Argentina,4/2/20,1,ARG
Armenia,1/23/20,0,ARM
Armenia,2/2/20,0,ARM
Armenia,2/23/20,0,ARM
Armenia,2/25/20,0,ARM
Armenia,2/27/20,0,ARM
Armenia,3/10/20,0,ARM
Armenia,3/11/20,0,ARM
Armenia,3/12/20,0,ARM
Armenia,3/13/20,0,ARM
Armenia,3/14/20,0,ARM
Armenia,3/15/20,0,ARM
Armenia,3/16/20,0,ARM
Armenia,3/17/20,0,ARM
Armenia,3/18/20,0,ARM
Armenia,3/19/20,0,ARM
Armenia,3/2/20,0,ARM
Armenia,3/20/20,0,ARM
Armenia,3/21/20,0,ARM
Armenia,3/22/20,0,ARM
Armenia,3/23/20,0,ARM
Armenia,3/24/20,1,ARM
Armenia,3/25/20,1,ARM
Armenia,3/26/20,1,ARM
Armenia,3/27/20,1,ARM
Armenia,3/28/20,1,ARM
Armenia,3/29/20,1,ARM
Armenia,3/30/20,1,ARM
Armenia,3/5/20,1,ARM
Armenia,3/6/20,1,ARM
Armenia,3/8/20,1,ARM
Armenia,3/9/20,1,ARM
Armenia,4/2/20,1,ARM
Australia,1/23/20,0,AUS
Australia,2/2/20,0,AUS
Australia,2/23/20,0,AUS
Australia,2/25/20,0,AUS
Australia,2/27/20,0,AUS
Australia,3/10/20,0,AUS
Australia,3/11/20,0,AUS
Australia,3/12/20,0,AUS
Australia,3/13/20,0,AUS
Australia,3/14/20,0,AUS
Australia,3/15/20,0,AUS
Australia,3/16/20,0,AUS
Australia,3/17/20,0,AUS
Australia,3/18/20,0,AUS
Australia,3/19/20,0,AUS
Australia,3/2/20,0,AUS
Australia,3/20/20,0,AUS
Australia,3/21/20,0,AUS
Australia,3/22/20,0,AUS
Australia,3/23/20,0,AUS
Australia,3/24/20,0.5,AUS
Australia,3/25/20,0.5,AUS
Australia,3/26/20,0.5,AUS
Australia,3/27/20,0.5,AUS
Australia,3/28/20,0.5,AUS
Australia,3/29/20,0.5,AUS
Australia,3/30/20,0.5,AUS
Australia,3/5/20,0.5,AUS
Australia,3/6/20,0.5,AUS
Australia,3/8/20,0.5,AUS
Australia,3/9/20,0.5,AUS
Australia,4/2/20,0.5,AUS
Austria,1/23/20,0,AUT
Austria,2/2/20,0,AUT
Austria,2/23/20,0,AUT
Austria,2/25/20,0,AUT
Austria,2/27/20,0,AUT
Austria,3/10/20,0,AUT
Austria,3/11/20,0,AUT
Austria,3/12/20,0,AUT
Austria,3/13/20,0,AUT
Austria,3/14/20,0,AUT
Austria,3/15/20,0,AUT
Austria,3/16/20,1,AUT
Austria,3/17/20,1,AUT
Austria,3/18/20,1,AUT
Austria,3/19/20,1,AUT
Austria,3/2/20,1,AUT
Austria,3/20/20,1,AUT
Austria,3/21/20,1,AUT
Austria,3/22/20,1,AUT
Austria,3/23/20,1,AUT
Austria,3/24/20,1,AUT
Austria,3/25/20,1,AUT
Austria,3/26/20,1,AUT
Austria,3/27/20,1,AUT
Austria,3/28/20,1,AUT
Austria,3/29/20,1,AUT
Austria,3/30/20,1,AUT
Austria,3/5/20,1,AUT
Austria,3/6/20,1,AUT
Austria,3/8/20,1,AUT
Austria,3/9/20,1,AUT
Austria,4/2/20,1,AUT
Azerbaijan,1/23/20,0,AZE
Azerbaijan,2/2/20,0,AZE
Azerbaijan,2/23/20,0,AZE
Azerbaijan,2/25/20,0,AZE
Azerbaijan,2/27/20,0,AZE
Azerbaijan,3/10/20,0,AZE
Azerbaijan,3/11/20,0,AZE
Azerbaijan,3/12/20,0,AZE
Azerbaijan,3/13/20,0,AZE
Azerbaijan,3/14/20,0,AZE
Azerbaijan,3/15/20,0,AZE
Azerbaijan,3/16/20,0,AZE
Azerbaijan,3/17/20,0,AZE
Azerbaijan,3/18/20,0,AZE
Azerbaijan,3/19/20,0,AZE
Azerbaijan,3/2/20,1,AZE
Azerbaijan,3/20/20,1,AZE
Azerbaijan,3/21/20,1,AZE
Azerbaijan,3/22/20,1,AZE
Azerbaijan,3/23/20,1,AZE
Azerbaijan,3/24/20,1,AZE
Azerbaijan,3/25/20,1,AZE
Azerbaijan,3/26/20,1,AZE
Azerbaijan,3/27/20,1,AZE
Azerbaijan,3/28/20,1,AZE
Azerbaijan,3/29/20,1,AZE
Azerbaijan,3/30/20,1,AZE
Azerbaijan,3/5/20,1,AZE
Azerbaijan,3/6/20,1,AZE
Azerbaijan,3/8/20,1,AZE
Azerbaijan,3/9/20,1,AZE
Azerbaijan,4/2/20,1,AZE
Bahamas,1/23/20,0,BHS
Bahamas,2/2/20,0,BHS
Bahamas,2/23/20,0,BHS
Bahamas,2/25/20,0,BHS
Bahamas,2/27/20,0,BHS
Bahamas,3/10/20,0,BHS
Bahamas,3/11/20,0,BHS
Bahamas,3/12/20,0,BHS
Bahamas,3/13/20,0,BHS
Bahamas,3/14/20,0,BHS
Bahamas,3/15/20,0,BHS
Bahamas,3/16/20,0,BHS
Bahamas,3/17/20,0,BHS
Bahamas,3/18/20,0,BHS
Bahamas,3/19/20,0,BHS
Bahamas,3/2/20,0,BHS
Bahamas,3/20/20,1,BHS
Bahamas,3/21/20,1,BHS
Bahamas,3/22/20,1,BHS
Bahamas,3/23/20,1,BHS
Bahamas,3/24/20,1,BHS
Bahamas,3/25/20,1,BHS
Bahamas,3/26/20,1,BHS
Bahamas,3/27/20,1,BHS
Bahamas,3/28/20,1,BHS
Bahamas,3/29/20,1,BHS
Bahamas,3/30/20,1,BHS
Bahamas,3/5/20,1,BHS
Bahamas,3/6/20,1,BHS
Bahamas,3/8/20,1,BHS
Bahamas,3/9/20,1,BHS
Bahamas,4/2/20,1,BHS
Bahrain,1/23/20,0,BHR
Bahrain,2/2/20,0,BHR
Bahrain,2/23/20,0,BHR
Bahrain,2/25/20,1,BHR
Bahrain,2/27/20,1,BHR
Bahrain,3/10/20,1,BHR
Bahrain,3/11/20,1,BHR
Bahrain,3/12/20,1,BHR
Bahrain,3/13/20,1,BHR
Bahrain,3/14/20,1,BHR
Bahrain,3/15/20,1,BHR
Bahrain,3/16/20,1,BHR
Bahrain,3/17/20,1,BHR
Bahrain,3/18/20,1,BHR
Bahrain,3/19/20,1,BHR
Bahrain,3/2/20,1,BHR
Bahrain,3/20/20,1,BHR
Bahrain,3/21/20,1,BHR
Bahrain,3/22/20,1,BHR
Bahrain,3/23/20,1,BHR
Bahrain,3/24/20,1,BHR
Bahrain,3/25/20,1,BHR
Bahrain,3/26/20,1,BHR
Bahrain,3/27/20,1,BHR
Bahrain,3/28/20,1,BHR
Bahrain,3/29/20,1,BHR
Bahrain,3/30/20,1,BHR
Bahrain,3/5/20,1,BHR
Bahrain,3/6/20,1,BHR
Bahrain,3/8/20,1,BHR
Bahrain,3/9/20,1,BHR
Bahrain,4/2/20,1,BHR
Bangladesh,1/23/20,0,BGD
Bangladesh,2/2/20,0,BGD
Bangladesh,2/23/20,0,BGD
Bangladesh,2/25/20,0,BGD
Bangladesh,2/27/20,0,BGD
Bangladesh,3/10/20,0,BGD
Bangladesh,3/11/20,0,BGD
Bangladesh,3/12/20,0,BGD
Bangladesh,3/13/20,0,BGD
Bangladesh,3/14/20,0,BGD
Bangladesh,3/15/20,0,BGD
Bangladesh,3/16/20,0,BGD
Bangladesh,3/17/20,0,BGD
Bangladesh,3/18/20,0,BGD
Bangladesh,3/19/20,1,BGD
Bangladesh,3/2/20,1,BGD
Bangladesh,3/20/20,1,BGD
Bangladesh,3/21/20,1,BGD
Bangladesh,3/22/20,1,BGD
Bangladesh,3/23/20,1,BGD
Bangladesh,3/24/20,1,BGD
Bangladesh,3/25/20,1,BGD
Bangladesh,3/26/20,1,BGD
Bangladesh,3/27/20,1,BGD
Bangladesh,3/28/20,1,BGD
Bangladesh,3/29/20,1,BGD
Bangladesh,3/30/20,1,BGD
Bangladesh,3/5/20,1,BGD
Bangladesh,3/6/20,1,BGD
Bangladesh,3/8/20,1,BGD
Bangladesh,3/9/20,1,BGD
Bangladesh,4/2/20,1,BGD
Barbados,1/23/20,0,BRB
Barbados,2/2/20,0,BRB
Barbados,2/23/20,0,BRB
Barbados,2/25/20,0,BRB
Barbados,2/27/20,0,BRB
Barbados,3/10/20,0,BRB
Barbados,3/11/20,0,BRB
Barbados,3/12/20,0,BRB
Barbados,3/13/20,0,BRB
Barbados,3/14/20,0,BRB
Barbados,3/15/20,0,BRB
Barbados,3/16/20,0,BRB
Barbados,3/17/20,0,BRB
Barbados,3/18/20,0,BRB
Barbados,3/19/20,0,BRB
Barbados,3/2/20,0,BRB
Barbados,3/20/20,0,BRB
Barbados,3/21/20,0,BRB
Barbados,3/22/20,0,BRB
Barbados,3/23/20,0,BRB
Barbados,3/24/20,0,BRB
Barbados,3/25/20,0,BRB
Barbados,3/26/20,0,BRB
Barbados,3/27/20,0,BRB
Barbados,3/28/20,1,BRB
Barbados,3/29/20,1,BRB
Barbados,3/30/20,1,BRB
Barbados,3/5/20,1,BRB
Barbados,3/6/20,1,BRB
Barbados,3/8/20,1,BRB
Barbados,3/9/20,1,BRB
Barbados,4/2/20,1,BRB
Belgium,1/23/20,0,BEL
Belgium,2/2/20,0,BEL
Belgium,2/23/20,0,BEL
Belgium,2/25/20,0,BEL
Belgium,2/27/20,0,BEL
Belgium,3/10/20,0,BEL
Belgium,3/11/20,0,BEL
Belgium,3/12/20,0,BEL
Belgium,3/13/20,0,BEL
Belgium,3/14/20,0,BEL
Belgium,3/15/20,0,BEL
Belgium,3/16/20,0,BEL
Belgium,3/17/20,1,BEL
Belgium,3/18/20,1,BEL
Belgium,3/19/20,1,BEL
Belgium,3/2/20,1,BEL
Belgium,3/20/20,1,BEL
Belgium,3/21/20,1,BEL
Belgium,3/22/20,1,BEL
Belgium,3/23/20,1,BEL
Belgium,3/24/20,1,BEL
Belgium,3/25/20,1,BEL
Belgium,3/26/20,1,BEL
Belgium,3/27/20,1,BEL
Belgium,3/28/20,1,BEL
Belgium,3/29/20,1,BEL
Belgium,3/30/20,1,BEL
Belgium,3/5/20,1,BEL
Belgium,3/6/20,1,BEL
Belgium,3/8/20,1,BEL
Belgium,3/9/20,1,BEL
Belgium,4/2/20,1,BEL
Belize,1/23/20,0,BLZ
Belize,2/2/20,0,BLZ
Belize,2/23/20,0,BLZ
Belize,2/25/20,0,BLZ
Belize,2/27/20,0,BLZ
Belize,3/10/20,0,BLZ
Belize,3/11/20,0,BLZ
Belize,3/12/20,0,BLZ
Belize,3/13/20,0,BLZ
Belize,3/14/20,0,BLZ
Belize,3/15/20,0,BLZ
Belize,3/16/20,0,BLZ
Belize,3/17/20,0,BLZ
Belize,3/18/20,0,BLZ
Belize,3/19/20,0,BLZ
Belize,3/2/20,0,BLZ
Belize,3/20/20,0,BLZ
Belize,3/21/20,0,BLZ
Belize,3/22/20,0,BLZ
Belize,3/23/20,0,BLZ
Belize,3/24/20,0,BLZ
Belize,3/25/20,0,BLZ
Belize,3/26/20,0,BLZ
Belize,3/27/20,0,BLZ
Belize,3/28/20,0,BLZ
Belize,3/29/20,0,BLZ
Belize,3/30/20,1,BLZ
Belize,3/5/20,1,BLZ
Belize,3/6/20,1,BLZ
Belize,3/8/20,1,BLZ
Belize,3/9/20,1,BLZ
Belize,4/2/20,1,BLZ
Bhutan,1/23/20,0,BTN
Bhutan,2/2/20,0,BTN
Bhutan,2/23/20,0,BTN
Bhutan,2/25/20,0,BTN
Bhutan,2/27/20,0,BTN
Bhutan,3/10/20,0,BTN
Bhutan,3/11/20,0,BTN
Bhutan,3/12/20,0,BTN
Bhutan,3/13/20,0,BTN
Bhutan,3/14/20,0,BTN
Bhutan,3/15/20,0,BTN
Bhutan,3/16/20,0,BTN
Bhutan,3/17/20,0,BTN
Bhutan,3/18/20,0,BTN
Bhutan,3/19/20,0,BTN
Bhutan,3/2/20,0,BTN
Bhutan,3/20/20,0,BTN
Bhutan,3/21/20,0,BTN
Bhutan,3/22/20,0,BTN
Bhutan,3/23/20,0,BTN
Bhutan,3/24/20,0,BTN
Bhutan,3/25/20,0,BTN
Bhutan,3/26/20,0,BTN
Bhutan,3/27/20,0,BTN
Bhutan,3/28/20,0,BTN
Bhutan,3/29/20,0,BTN
Bhutan,3/30/20,0,BTN
Bhutan,3/5/20,0,BTN
Bhutan,3/6/20,1,BTN
Bhutan,3/8/20,1,BTN
Bhutan,3/9/20,1,BTN
Bhutan,4/2/20,1,BTN
Bolivia,1/23/20,0,BOL
Bolivia,2/2/20,0,BOL
Bolivia,2/23/20,0,BOL
Bolivia,2/25/20,0,BOL
Bolivia,2/27/20,0,BOL
Bolivia,3/10/20,0,BOL
Bolivia,3/11/20,0,BOL
Bolivia,3/12/20,1,BOL
Bolivia,3/13/20,1,BOL
Bolivia,3/14/20,1,BOL
Bolivia,3/15/20,1,BOL
Bolivia,3/16/20,1,BOL
Bolivia,3/17/20,1,BOL
Bolivia,3/18/20,1,BOL
Bolivia,3/19/20,1,BOL
Bolivia,3/2/20,1,BOL
Bolivia,3/20/20,1,BOL
Bolivia,3/21/20,1,BOL
Bolivia,3/22/20,1,BOL
Bolivia,3/23/20,1,BOL
Bolivia,3/24/20,1,BOL
Bolivia,3/25/20,1,BOL
Bolivia,3/26/20,1,BOL
Bolivia,3/27/20,1,BOL
Bolivia,3/28/20,1,BOL
Bolivia,3/29/20,1,BOL
Bolivia,3/30/20,1,BOL
Bolivia,3/5/20,1,BOL
Bolivia,3/6/20,1,BOL
Bolivia,3/8/20,1,BOL
Bolivia,3/9/20,1,BOL
Bolivia,4/2/20,1,BOL
Bosnia and Herzegovina,1/23/20,0,BIH
Bosnia and Herzegovina,2/2/20,0,BIH
Bosnia and Herzegovina,2/23/20,0,BIH
Bosnia and Herzegovina,2/25/20,0,BIH
Bosnia and Herzegovina,2/27/20,0,BIH
Bosnia and Herzegovina,3/10/20,0,BIH
Bosnia and Herzegovina,3/11/20,1,BIH
Bosnia and Herzegovina,3/12/20,1,BIH
Bosnia and Herzegovina,3/13/20,1,BIH
Bosnia and Herzegovina,3/14/20,1,BIH
Bosnia and Herzegovina,3/15/20,1,BIH
Bosnia and Herzegovina,3/16/20,1,BIH
Bosnia and Herzegovina,3/17/20,1,BIH
Bosnia and Herzegovina,3/18/20,1,BIH
Bosnia and Herzegovina,3/19/20,1,BIH
Bosnia and Herzegovina,3/2/20,1,BIH
Bosnia and Herzegovina,3/20/20,1,BIH
Bosnia and Herzegovina,3/21/20,1,BIH
Bosnia and Herzegovina,3/22/20,1,BIH
Bosnia and Herzegovina,3/23/20,1,BIH
Bosnia and Herzegovina,3/24/20,1,BIH
Bosnia and Herzegovina,3/25/20,1,BIH
Bosnia and Herzegovina,3/26/20,1,BIH
Bosnia and Herzegovina,3/27/20,1,BIH
Bosnia and Herzegovina,3/28/20,1,BIH
Bosnia and Herzegovina,3/29/20,1,BIH
Bosnia and Herzegovina,3/30/20,1,BIH
Bosnia and Herzegovina,3/5/20,1,BIH
Bosnia and Herzegovina,3/6/20,1,BIH
Bosnia and Herzegovina,3/8/20,1,BIH
Bosnia and Herzegovina,3/9/20,1,BIH
Bosnia and Herzegovina,4/2/20,1,BIH
Botswana,1/23/20,0,BWA
Botswana,2/2/20,0,BWA
Botswana,2/23/20,0,BWA
Botswana,2/25/20,0,BWA
Botswana,2/27/20,0,BWA
Botswana,3/10/20,0,BWA
Botswana,3/11/20,0,BWA
Botswana,3/12/20,0,BWA
Botswana,3/13/20,0,BWA
Botswana,3/14/20,0,BWA
Botswana,3/15/20,0,BWA
Botswana,3/16/20,0,BWA
Botswana,3/17/20,0,BWA
Botswana,3/18/20,0,BWA
Botswana,3/19/20,0,BWA
Botswana,3/2/20,0,BWA
Botswana,3/20/20,0,BWA
Botswana,3/21/20,0,BWA
Botswana,3/22/20,0,BWA
Botswana,3/23/20,0,BWA
Botswana,3/24/20,0,BWA
Botswana,3/25/20,0,BWA
Botswana,3/26/20,0,BWA
Botswana,3/27/20,0,BWA
Botswana,3/28/20,0,BWA
Botswana,3/29/20,0,BWA
Botswana,3/30/20,0,BWA
Botswana,3/5/20,0,BWA
Botswana,3/6/20,0,BWA
Botswana,3/8/20,0,BWA
Botswana,3/9/20,0,BWA
Botswana,4/2/20,1,BWA
Bulgaria,1/23/20,0,BGR
Bulgaria,2/2/20,0,BGR
Bulgaria,2/23/20,0,BGR
Bulgaria,2/25/20,0,BGR
Bulgaria,2/27/20,0,BGR
Bulgaria,3/10/20,0,BGR
Bulgaria,3/11/20,0,BGR
Bulgaria,3/12/20,0,BGR
Bulgaria,3/13/20,1,BGR
Bulgaria,3/14/20,1,BGR
Bulgaria,3/15/20,1,BGR
Bulgaria,3/16/20,1,BGR
Bulgaria,3/17/20,1,BGR
Bulgaria,3/18/20,1,BGR
Bulgaria,3/19/20,1,BGR
Bulgaria,3/2/20,1,BGR
Bulgaria,3/20/20,1,BGR
Bulgaria,3/21/20,1,BGR
Bulgaria,3/22/20,1,BGR
Bulgaria,3/23/20,1,BGR
Bulgaria,3/24/20,1,BGR
Bulgaria,3/25/20,1,BGR
Bulgaria,3/26/20,1,BGR
Bulgaria,3/27/20,1,BGR
Bulgaria,3/28/20,1,BGR
Bulgaria,3/29/20,1,BGR
Bulgaria,3/30/20,1,BGR
Bulgaria,3/5/20,1,BGR
Bulgaria,3/6/20,1,BGR
Bulgaria,3/8/20,1,BGR
Bulgaria,3/9/20,1,BGR
Bulgaria,4/2/20,1,BGR
Burkina Faso,1/23/20,0,BFA
Burkina Faso,2/2/20,0,BFA
Burkina Faso,2/23/20,0,BFA
Burkina Faso,2/25/20,0,BFA
Burkina Faso,2/27/20,0,BFA
Burkina Faso,3/10/20,0,BFA
Burkina Faso,3/11/20,0,BFA
Burkina Faso,3/12/20,0,BFA
Burkina Faso,3/13/20,0,BFA
Burkina Faso,3/14/20,0,BFA
Burkina Faso,3/15/20,0,BFA
Burkina Faso,3/16/20,0,BFA
Burkina Faso,3/17/20,0,BFA
Burkina Faso,3/18/20,0,BFA
Burkina Faso,3/19/20,0,BFA
Burkina Faso,3/2/20,0,BFA
Burkina Faso,3/20/20,0,BFA
Burkina Faso,3/21/20,1,BFA
Burkina Faso,3/22/20,1,BFA
Burkina Faso,3/23/20,1,BFA
Burkina Faso,3/24/20,1,BFA
Burkina Faso,3/25/20,1,BFA
Burkina Faso,3/26/20,1,BFA
Burkina Faso,3/27/20,1,BFA
Burkina Faso,3/28/20,1,BFA
Burkina Faso,3/29/20,1,BFA
Burkina Faso,3/30/20,1,BFA
Burkina Faso,3/5/20,1,BFA
Burkina Faso,3/6/20,1,BFA
Burkina Faso,3/8/20,1,BFA
Burkina Faso,3/9/20,1,BFA
Burkina Faso,4/2/20,1,BFA
Cambodia,1/23/20,0,KHM
Cambodia,2/2/20,0,KHM
Cambodia,2/23/20,0,KHM
Cambodia,2/25/20,0,KHM
Cambodia,2/27/20,0,KHM
Cambodia,3/10/20,0,KHM
Cambodia,3/11/20,0,KHM
Cambodia,3/12/20,0,KHM
Cambodia,3/13/20,0,KHM
Cambodia,3/14/20,0,KHM
Cambodia,3/15/20,0,KHM
Cambodia,3/16/20,0,KHM
Cambodia,3/17/20,0,KHM
Cambodia,3/18/20,0,KHM
Cambodia,3/19/20,0,KHM
Cambodia,3/2/20,0,KHM
Cambodia,3/20/20,0,KHM
Cambodia,3/21/20,0,KHM
Cambodia,3/22/20,0,KHM
Cambodia,3/23/20,0,KHM
Cambodia,3/24/20,0,KHM
Cambodia,3/25/20,0,KHM
Cambodia,3/26/20,0,KHM
Cambodia,3/27/20,0,KHM
Cambodia,3/28/20,0.5,KHM
Cambodia,3/29/20,0.5,KHM
Cambodia,3/30/20,0.5,KHM
Cambodia,3/5/20,0.5,KHM
Cambodia,3/6/20,0.5,KHM
Cambodia,3/8/20,0.5,KHM
Cambodia,3/9/20,0.5,KHM
Cambodia,4/2/20,0.5,KHM
Canada,1/23/20,0,CAN
Canada,2/2/20,0,CAN
Canada,2/23/20,0,CAN
Canada,2/25/20,0,CAN
Canada,2/27/20,0,CAN
Canada,3/10/20,0,CAN
Canada,3/11/20,0,CAN
Canada,3/12/20,0.5,CAN
Canada,3/13/20,0.5,CAN
Canada,3/14/20,0.5,CAN
Canada,3/15/20,0.5,CAN
Canada,3/16/20,0.5,CAN
Canada,3/17/20,0.5,CAN
Canada,3/18/20,0.5,CAN
Canada,3/19/20,0.5,CAN
Canada,3/2/20,0.5,CAN
Canada,3/20/20,0.5,CAN
Canada,3/21/20,0.5,CAN
Canada,3/22/20,0.5,CAN
Canada,3/23/20,0.5,CAN
Canada,3/24/20,0.5,CAN
Canada,3/25/20,0.5,CAN
Canada,3/26/20,0.5,CAN
Canada,3/27/20,0.5,CAN
Canada,3/28/20,0.5,CAN
Canada,3/29/20,0.5,CAN
Canada,3/30/20,0.5,CAN
Canada,3/5/20,0.5,CAN
Canada,3/6/20,0.5,CAN
Canada,3/8/20,0.5,CAN
Canada,3/9/20,0.5,CAN
Canada,4/2/20,0.5,CAN
Chile,1/23/20,0,CHL
Chile,2/2/20,0,CHL
Chile,2/23/20,0,CHL
Chile,2/25/20,0,CHL
Chile,2/27/20,0,CHL
Chile,3/10/20,0,CHL
Chile,3/11/20,0,CHL
Chile,3/12/20,0,CHL
Chile,3/13/20,0,CHL
Chile,3/14/20,0,CHL
Chile,3/15/20,0,CHL
Chile,3/16/20,0,CHL
Chile,3/17/20,0,CHL
Chile,3/18/20,0,CHL
